org.crosswalk.engine.XWalkCordovaClientCertRequest,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaCookieManager,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaHttpAuthHandler,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaResourceClient,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaUiClient,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaView,false,false,false,false,false,
org.crosswalk.engine.XWalkExposedJsApi,false,false,false,false,false,
org.crosswalk.engine.XWalkFileChooser,false,false,false,false,false,
org.crosswalk.engine.XWalkWebViewEngine,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaClientCertRequest,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaCookieManager,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaHttpAuthHandler,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaResourceClient,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaUiClient,false,false,false,false,false,
org.crosswalk.engine.XWalkCordovaView,false,false,false,false,false,
org.crosswalk.engine.XWalkExposedJsApi,false,false,false,false,false,
org.crosswalk.engine.XWalkFileChooser,false,false,false,false,false,
org.crosswalk.engine.XWalkWebViewEngine,false,false,false,false,false,
org.apache.cordova.file.test.TestContentProvider,false,false,false,false,false,
