im.vector.push.fcm.FcmHelper,false,false,false,false,false,
im.vector.push.fcm.FcmHelper,false,false,false,false,false,
im.vector.activity.AccountCreationCaptchaActivity,false,false,false,false,false,
im.vector.activity.CommonActivityUtils,false,false,false,true,true,
im.vector.activity.CountryPickerActivity,false,false,false,false,false,
im.vector.activity.JitsiCallActivity,false,false,false,false,false,
im.vector.activity.LanguagePickerActivity,false,false,false,false,false,
im.vector.activity.LockScreenActivity,false,false,false,false,false,
im.vector.activity.LoggingOutActivity,false,false,false,false,false,
im.vector.activity.LoginActivity,false,true,false,true,true,
im.vector.activity.MediaPreviewerActivity,false,false,false,false,false,
im.vector.activity.MXCActionBarActivity,false,false,false,false,false,
im.vector.activity.NotificationPrivacyActivity,false,false,false,false,false,
im.vector.activity.PhoneNumberAdditionActivity,false,false,false,false,false,
im.vector.activity.RoomDirectoryPickerActivity,false,false,false,false,false,
im.vector.activity.SplashActivity,false,false,false,false,false,
im.vector.activity.VectorBaseSearchActivity,false,false,false,false,false,
im.vector.activity.VectorCallViewActivity,false,false,false,true,true,
im.vector.activity.VectorFakeRoomPreviewActivity,false,false,false,false,false,
im.vector.activity.VectorGroupDetailsActivity,false,false,false,false,false,
im.vector.activity.VectorHomeActivity,true,true,false,true,true,
im.vector.activity.VectorMediaPickerActivity,false,true,false,true,true,
im.vector.activity.VectorMediaViewerActivity,false,false,false,false,false,
im.vector.activity.VectorMemberDetailsActivity,false,true,false,true,true,
im.vector.activity.VectorPublicRoomsActivity,false,false,false,false,false,
im.vector.activity.VectorRoomActivity,true,true,false,true,true,
im.vector.activity.VectorRoomCreationActivity,false,false,false,false,false,
im.vector.activity.VectorRoomDetailsActivity,false,false,false,false,false,
im.vector.activity.VectorRoomInviteMembersActivity,false,false,false,false,false,
im.vector.activity.VectorSharedFilesActivity,false,false,false,false,false,
im.vector.activity.VectorUnifiedSearchActivity,false,false,false,false,false,
im.vector.activity.VectorUniversalLinkActivity,false,false,false,false,false,
im.vector.adapters.AbsAdapter,false,false,false,false,false,
im.vector.adapters.AbsFilterableAdapter,false,false,false,false,false,
im.vector.adapters.AdapterSection,false,false,false,false,false,
im.vector.adapters.AdapterUtils,false,false,false,false,false,
im.vector.adapters.AutoCompletedCommandLineAdapter,false,false,false,false,false,
