3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.ApplicationTest,13,0,2
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.graphhopper.android.GHAsyncTask,33,0,1
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.AboutActivity,60,6,13
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.Analytics,400,214,24
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.DownloadMapActivity,555,493,46
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.ExportActivity,272,48,24
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.GeocodeActivity,795,662,49
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.LatLonActivity,139,17,37
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.MainActivity,618,646,49
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.MapActions,1054,1091,45
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.MapActivity,345,147,27
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.Permission,159,7,14
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.activities.ShowLocationActivity,148,55,9
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.db.DBhelper,49,3,3
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.db.DBtrackingPoints,168,0,9
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.downloader.DownloadFiles,50,3,3
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.downloader.MapDownloadUnzip,176,22,14
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.downloader.MapUnzip,327,41,21
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.downloader.ProgressPublisher,122,13,11
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.fragments.AppSettings,460,143,28
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.fragments.Dialog,93,15,11
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.fragments.InstructionAdapter,74,0,10
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.fragments.MessageDialog,53,3,8
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.fragments.MyAddressAdapter,175,0,13
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.fragments.MyMapAdapter,253,0,12
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.fragments.SpinnerAdapter,56,1,10
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.fragments.VoiceDialog,183,28,13
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.geocoding.AddressLoc,110,8,7
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.geocoding.CityMatcher,67,3,0
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.geocoding.GeocoderGlobal,96,0,9
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.geocoding.GeocoderLocal,483,35,15
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.geocoding.StreetMatcher,36,1,5
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.map.Destination,78,37,1
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.map.MapHandler,581,513,53
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.map.Navigator,434,197,12
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.map.Tracking,388,449,17
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.model.listeners.MapHandlerListener,24,1,1
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.model.listeners.NavigatorListener,17,1,0
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.model.listeners.OnClickAddressListener,17,0,1
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.model.listeners.OnClickMapListener,15,0,0
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.model.listeners.OnProgressListener,10,0,0
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.model.listeners.TrackingListener,38,10,2
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.model.MyMap,386,435,10
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.model.SportCategory,40,1,1
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.navigator.NaviDebugSimulator,114,5,10
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.navigator.NaviEngine,720,252,30
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.navigator.NaviInstruction,100,24,5
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.navigator.NaviText,53,0,2
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.navigator.NaviVoice,259,98,19
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.util.Calorie,116,0,0
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.util.GenerateGPX,173,0,20
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.util.GeoMath,43,6,0
3374faf2756de20f21dfe311effbaeca7e9b2ab0,com.junjunguo.pocketmaps.util.IO,225,55,18
