d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.common.request.DealerDetailsRequest,51,0,10
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.common.request.DealersDownloadRequest,76,4,14
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.common.request.DrinkStatusUpdateRequest,70,0,16
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.common.request.MatekarteRequest,17,0,1
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.common.SpicedActivity,34,0,3
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.common.SpicedFragment,14,0,1
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.dealers.Dealer,261,416,3
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.dealers.DealerDetailsDeserializer,162,1,13
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.dealers.DealersList,26,0,1
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.dealers.DealersListDeserializer,57,1,16
d9a6da4dbb1cefc69d7c95ca467df735cebac820,de.guerda.matekarte.dealers.DrinkStatus,44,20,0
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.common.request.DealerDetailsRequest,51,0,10
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.common.request.DealersDownloadRequest,76,4,14
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.common.request.DrinkStatusUpdateRequest,70,0,16
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.common.request.MatekarteRequest,17,0,1
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.common.SpicedActivity,34,0,3
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.common.SpicedFragment,14,0,1
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.dealers.Dealer,261,416,3
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.dealers.DealerDetailsDeserializer,162,1,13
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.dealers.DealersList,26,0,1
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.dealers.DealersListDeserializer,57,1,16
7ce4d039bc6839f88cdca1936de252e1d0a3d851,de.guerda.matekarte.dealers.DrinkStatus,44,20,0
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.common.request.DealerDetailsRequest,51,0,10
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.common.request.DealersDownloadRequest,76,4,14
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.common.request.DrinkStatusUpdateRequest,70,0,16
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.common.request.MatekarteRequest,17,0,1
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.common.SpicedActivity,34,0,3
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.common.SpicedFragment,14,0,1
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.dealers.Dealer,261,416,3
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.dealers.DealerDetailsDeserializer,162,1,13
fdfa73fe2c5af65f56469c52839d666548682f60,de.guerda.matekarte.dealers.DealersList,26,0,1
