Project Name,Package Name,Architecture Smell,Cause of the Smell
OneTwo,com.nicue.onetwo.adapters,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DiceListAdapter; RollingRunnable; DiceAdapterOnClickHandler; ViewHolder; ItemClickListener]; [SetViewRunnable]; [ListAdapter; ListAdapterOnClickHandler; ListAdapterViewHolder]. LCC (Lack of Component Cohesion) = 0.33
OneTwo,com.nicue.onetwo.fragments,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ChooserFragment]; [CounterFragment]; [DiceFragment; ExteriorRollingRunnable]; [StartFragment]; [OnClickHandler]; [TimerFragment]. LCC (Lack of Component Cohesion) = 0.86
OneTwo,com.nicue.onetwo.Utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Pools]; [Pool; SimplePool; SynchronizedPool; TouchDisplayView; TouchHistory]; [ScrollAwareFABBehavior]; [TimerBackend; VibratorInterface]. LCC (Lack of Component Cohesion) = 0.44
